2017/11/08 19:41:11 [INFO] Terraform version: 0.10.0  2041053ee9444fa8175a298093b55a89586a1823
2017/11/08 19:41:11 [INFO] Go runtime version: go1.8
2017/11/08 19:41:11 [INFO] CLI args: []string{"/Users/heguimin/Projects/go/bin/terraform", "plan"}
2017/11/08 19:41:11 [DEBUG] Attempting to open CLI config file: /Users/heguimin/.terraformrc
2017/11/08 19:41:11 [DEBUG] File doesn't exist, but doesn't need to. Ignoring.
2017/11/08 19:41:11 [INFO] CLI command args: []string{"plan"}
2017/11/08 19:41:11 [INFO] command: empty terraform config, returning nil
2017/11/08 19:41:11 [DEBUG] command: no data state file found for backend config
2017/11/08 19:41:11 [DEBUG] New state was assigned lineage "cf6c2c79-da72-4be6-84c7-9a4b939492b5"
2017/11/08 19:41:11 [INFO] command: backend initialized: <nil>
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.http-out": alicloud_security_group_rule.http-out
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.ssh": alicloud_security_group_rule.ssh
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.boshtarget": alicloud_security_group_rule.boshtarget
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.boshagent": alicloud_security_group_rule.boshagent
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_eip.default": alicloud_eip.default
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_vpc.default": alicloud_vpc.default
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_vswitch.default": alicloud_vswitch.default
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_security_group.default": alicloud_security_group.default
2017/11/08 19:42:14 [DEBUG] Attaching resource state to "data.alicloud_instance_types.1c2g": &terraform.ResourceState{Type:"alicloud_instance_types", Dependencies:[]string{}, Primary:(*terraform.InstanceState)(0xc4201d72c0), Deposed:[]*terraform.InstanceState{}, Provider:"", mu:sync.Mutex{state:0, sema:0x0}}
2017/11/08 19:42:14 [DEBUG] Attaching resource state to "data.alicloud_zones.default": &terraform.ResourceState{Type:"alicloud_zones", Dependencies:[]string{"data.alicloud_instance_types.1c2g"}, Primary:(*terraform.InstanceState)(0xc4201d7360), Deposed:[]*terraform.InstanceState{}, Provider:"", mu:sync.Mutex{state:0, sema:0x0}}
2017/11/08 19:42:14 [DEBUG] Resource state not found for "alicloud_security_group_rule.all-in": alicloud_security_group_rule.all-in
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.AttachStateTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
alicloud_security_group.default - *terraform.NodePlannableResource
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
alicloud_vpc.default - *terraform.NodePlannableResource
alicloud_vswitch.default - *terraform.NodePlannableResource
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
data.alicloud_zones.default - *terraform.NodePlannableResource
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.RootVariableTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
alicloud_security_group.default - *terraform.NodePlannableResource
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
alicloud_vpc.default - *terraform.NodePlannableResource
alicloud_vswitch.default - *terraform.NodePlannableResource
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
data.alicloud_zones.default - *terraform.NodePlannableResource
var.alicloud_access_key - *terraform.NodeRootVariable
var.alicloud_region - *terraform.NodeRootVariable
var.alicloud_secret_key - *terraform.NodeRootVariable
var.bosh_ip - *terraform.NodeRootVariable
var.disk_category - *terraform.NodeRootVariable
var.ecs_password - *terraform.NodeRootVariable
var.image_name_regex - *terraform.NodeRootVariable
var.instance_type - *terraform.NodeRootVariable
var.prefix - *terraform.NodeRootVariable
var.router_private_ip - *terraform.NodeRootVariable
var.rule_policy - *terraform.NodeRootVariable
var.uaa_private_ip - *terraform.NodeRootVariable
var.vpc_cidr - *terraform.NodeRootVariable
var.vswitch_cidr - *terraform.NodeRootVariable
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.MissingProviderTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
alicloud_security_group.default - *terraform.NodePlannableResource
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
alicloud_vpc.default - *terraform.NodePlannableResource
alicloud_vswitch.default - *terraform.NodePlannableResource
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
data.alicloud_zones.default - *terraform.NodePlannableResource
provider.alicloud - *terraform.NodeApplyableProvider
var.alicloud_access_key - *terraform.NodeRootVariable
var.alicloud_region - *terraform.NodeRootVariable
var.alicloud_secret_key - *terraform.NodeRootVariable
var.bosh_ip - *terraform.NodeRootVariable
var.disk_category - *terraform.NodeRootVariable
var.ecs_password - *terraform.NodeRootVariable
var.image_name_regex - *terraform.NodeRootVariable
var.instance_type - *terraform.NodeRootVariable
var.prefix - *terraform.NodeRootVariable
var.router_private_ip - *terraform.NodeRootVariable
var.rule_policy - *terraform.NodeRootVariable
var.uaa_private_ip - *terraform.NodeRootVariable
var.vpc_cidr - *terraform.NodeRootVariable
var.vswitch_cidr - *terraform.NodeRootVariable
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.ProviderTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vpc.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vswitch.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_zones.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
provider.alicloud - *terraform.NodeApplyableProvider
var.alicloud_access_key - *terraform.NodeRootVariable
var.alicloud_region - *terraform.NodeRootVariable
var.alicloud_secret_key - *terraform.NodeRootVariable
var.bosh_ip - *terraform.NodeRootVariable
var.disk_category - *terraform.NodeRootVariable
var.ecs_password - *terraform.NodeRootVariable
var.image_name_regex - *terraform.NodeRootVariable
var.instance_type - *terraform.NodeRootVariable
var.prefix - *terraform.NodeRootVariable
var.router_private_ip - *terraform.NodeRootVariable
var.rule_policy - *terraform.NodeRootVariable
var.uaa_private_ip - *terraform.NodeRootVariable
var.vpc_cidr - *terraform.NodeRootVariable
var.vswitch_cidr - *terraform.NodeRootVariable
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.DisableProviderTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vpc.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vswitch.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_zones.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
provider.alicloud - *terraform.NodeApplyableProvider
var.alicloud_access_key - *terraform.NodeRootVariable
var.alicloud_region - *terraform.NodeRootVariable
var.alicloud_secret_key - *terraform.NodeRootVariable
var.bosh_ip - *terraform.NodeRootVariable
var.disk_category - *terraform.NodeRootVariable
var.ecs_password - *terraform.NodeRootVariable
var.image_name_regex - *terraform.NodeRootVariable
var.instance_type - *terraform.NodeRootVariable
var.prefix - *terraform.NodeRootVariable
var.router_private_ip - *terraform.NodeRootVariable
var.rule_policy - *terraform.NodeRootVariable
var.uaa_private_ip - *terraform.NodeRootVariable
var.vpc_cidr - *terraform.NodeRootVariable
var.vswitch_cidr - *terraform.NodeRootVariable
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.ParentProviderTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vpc.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vswitch.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_zones.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
provider.alicloud - *terraform.NodeApplyableProvider
var.alicloud_access_key - *terraform.NodeRootVariable
var.alicloud_region - *terraform.NodeRootVariable
var.alicloud_secret_key - *terraform.NodeRootVariable
var.bosh_ip - *terraform.NodeRootVariable
var.disk_category - *terraform.NodeRootVariable
var.ecs_password - *terraform.NodeRootVariable
var.image_name_regex - *terraform.NodeRootVariable
var.instance_type - *terraform.NodeRootVariable
var.prefix - *terraform.NodeRootVariable
var.router_private_ip - *terraform.NodeRootVariable
var.rule_policy - *terraform.NodeRootVariable
var.uaa_private_ip - *terraform.NodeRootVariable
var.vpc_cidr - *terraform.NodeRootVariable
var.vswitch_cidr - *terraform.NodeRootVariable
2017/11/08 19:42:14 [TRACE] Attach provider request: []string{} alicloud
2017/11/08 19:42:14 [TRACE] Attaching provider config: *config.ProviderConfig{Name:"alicloud", Alias:"", Version:"", RawConfig:(*config.RawConfig)(0xc4202c18c0)}
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.AttachProviderConfigTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vpc.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vswitch.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_zones.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
provider.alicloud - *terraform.NodeApplyableProvider
var.alicloud_access_key - *terraform.NodeRootVariable
var.alicloud_region - *terraform.NodeRootVariable
var.alicloud_secret_key - *terraform.NodeRootVariable
var.bosh_ip - *terraform.NodeRootVariable
var.disk_category - *terraform.NodeRootVariable
var.ecs_password - *terraform.NodeRootVariable
var.image_name_regex - *terraform.NodeRootVariable
var.instance_type - *terraform.NodeRootVariable
var.prefix - *terraform.NodeRootVariable
var.router_private_ip - *terraform.NodeRootVariable
var.rule_policy - *terraform.NodeRootVariable
var.uaa_private_ip - *terraform.NodeRootVariable
var.vpc_cidr - *terraform.NodeRootVariable
var.vswitch_cidr - *terraform.NodeRootVariable
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.ModuleVariableTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vpc.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vswitch.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_zones.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
provider.alicloud - *terraform.NodeApplyableProvider
var.alicloud_access_key - *terraform.NodeRootVariable
var.alicloud_region - *terraform.NodeRootVariable
var.alicloud_secret_key - *terraform.NodeRootVariable
var.bosh_ip - *terraform.NodeRootVariable
var.disk_category - *terraform.NodeRootVariable
var.ecs_password - *terraform.NodeRootVariable
var.image_name_regex - *terraform.NodeRootVariable
var.instance_type - *terraform.NodeRootVariable
var.prefix - *terraform.NodeRootVariable
var.router_private_ip - *terraform.NodeRootVariable
var.rule_policy - *terraform.NodeRootVariable
var.uaa_private_ip - *terraform.NodeRootVariable
var.vpc_cidr - *terraform.NodeRootVariable
var.vswitch_cidr - *terraform.NodeRootVariable
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.instance_type" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.disk_category" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "provider.alicloud" references: [var.alicloud_access_key var.alicloud_secret_key var.alicloud_region]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_security_group_rule.all-in" references: [alicloud_security_group.default]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_security_group_rule.http-out" references: [alicloud_security_group.default]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_security_group_rule.ssh" references: [alicloud_security_group.default]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_security_group_rule.boshtarget" references: [alicloud_security_group.default]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_security_group_rule.boshagent" references: [alicloud_security_group.default]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_eip.default" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.alicloud_access_key" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.alicloud_secret_key" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_vpc.default" references: [var.prefix var.vpc_cidr]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.vpc_cidr" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.vswitch_cidr" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.router_private_ip" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.uaa_private_ip" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.bosh_ip" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.image_name_regex" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.alicloud_region" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "data.alicloud_zones.default" references: [data.alicloud_instance_types.1c2g var.disk_category]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.rule_policy" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.ecs_password" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "var.prefix" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "data.alicloud_instance_types.1c2g" references: []
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_security_group.default" references: [alicloud_vpc.default var.prefix]
2017/11/08 19:42:14 [DEBUG] ReferenceTransformer: "alicloud_vswitch.default" references: [alicloud_vpc.default data.alicloud_zones.default var.vswitch_cidr]
2017/11/08 19:42:14 [TRACE] Graph after step *terraform.ReferenceTransformer:

alicloud_eip.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group.default - *terraform.NodePlannableResource
  alicloud_vpc.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
  var.prefix - *terraform.NodeRootVariable
alicloud_security_group_rule.all-in - *terraform.NodePlannableResource
  alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshagent - *terraform.NodePlannableResource
  alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.boshtarget - *terraform.NodePlannableResource
  alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.http-out - *terraform.NodePlannableResource
  alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_security_group_rule.ssh - *terraform.NodePlannableResource
  alicloud_security_group.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
alicloud_vpc.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
  var.prefix - *terraform.NodeRootVariable
  var.vpc_cidr - *terraform.NodeRootVariable
alicloud_vswitch.default - *terraform.NodePlannableResource
  alicloud_vpc.default - *terraform.NodePlannableResource
  data.alicloud_zones.default - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
  var.vswitch_cidr - *terraform.NodeRootVariable
data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
data.alicloud_zones.default - *terraform.NodePlannableResource
  data.alicloud_instance_types.1c2g - *terraform.NodePlannableResource
  provider.alicloud - *terraform.NodeApplyableProvider
  var.disk_category - *terraform.NodeRootVariable
provider.alicloud - *terraform.NodeApplyableProvider
  var.alicloud_access_key - *terraform.NodeRootVariable
